NCBI	Name	contrast	z.ratio	padj
1038	unclassified_Holophagaceae	Dieta0 Castrado0 - Dieta1 Castrado1	1.5883867433097458	0.9998062696158941
1038	unclassified_Holophagaceae	Dieta1 Castrado0 - Dieta0 Castrado1	-0.08146875223807586	0.9998062696158941
1038	unclassified_Holophagaceae	Dieta1 Castrado0 - Dieta1 Castrado1	0.636821469614776	0.9998062696158941
1038	unclassified_Holophagaceae	Dieta0 Castrado1 - Dieta1 Castrado1	0.6985994097683113	0.9998062696158941
1039	Acidimicrobineae	Dieta0 Castrado0 - Dieta1 Castrado0	-0.46794192593301753	0.9774365781725954
1039	Acidimicrobineae	Dieta0 Castrado0 - Dieta0 Castrado1	-0.8670447350697943	0.9774365781725954
1039	Acidimicrobineae	Dieta0 Castrado0 - Dieta1 Castrado1	-1.2505388303128147	0.9774365781725954
1039	Acidimicrobineae	Dieta1 Castrado0 - Dieta0 Castrado1	-0.4425594606777909	0.9774365781725954
1039	Acidimicrobineae	Dieta1 Castrado0 - Dieta1 Castrado1	-0.8600186836471059	0.9774365781725954
1039	Acidimicrobineae	Dieta0 Castrado1 - Dieta1 Castrado1	-0.40573655635462147	0.9774365781725954
1040	Actinomycineae	Dieta0 Castrado0 - Dieta1 Castrado0	-1.595818975878841	0.9999938798942981
1040	Actinomycineae	Dieta0 Castrado0 - Dieta0 Castrado1	-0.8073045305684752	0.9999938798942981
1040	Actinomycineae	Dieta0 Castrado0 - Dieta1 Castrado1	-1.5849399958208477	0.9999938798942981
1040	Actinomycineae	Dieta1 Castrado0 - Dieta0 Castrado1	0.8197474954548459	0.9999938798942981
1040	Actinomycineae	Dieta1 Castrado0 - Dieta1 Castrado1	-0.025734784204236087	0.9999938798942981
1040	Actinomycineae	Dieta0 Castrado1 - Dieta1 Castrado1	-0.823441691285386	0.9999938798942981
1043	Corynebacterineae	Dieta0 Castrado0 - Dieta1 Castrado0	0.9251232584590819	0.9999999468791207
1043	Corynebacterineae	Dieta0 Castrado0 - Dieta0 Castrado1	0.7975394346642987	0.9999999468791207
1043	Corynebacterineae	Dieta0 Castrado0 - Dieta1 Castrado1	-0.0052883664587207585	0.9999999468791207
1043	Corynebacterineae	Dieta1 Castrado0 - Dieta0 Castrado1	-0.10738566988674063	0.9999999468791207
1043	Corynebacterineae	Dieta1 Castrado0 - Dieta1 Castrado1	-0.961581405198881	0.9999999468791207
1043	Corynebacterineae	Dieta0 Castrado1 - Dieta1 Castrado1	-0.8283002461663125	0.9999999468791207
1044	Frankineae	Dieta0 Castrado0 - Dieta1 Castrado0	1.0392929948983725	0.8715736929164091
1044	Frankineae	Dieta0 Castrado0 - Dieta0 Castrado1	-2.139140815770163	0.4080037133152987
1044	Frankineae	Dieta0 Castrado0 - Dieta1 Castrado1	-0.2755704596000876	0.992694103289768
1044	Frankineae	Dieta1 Castrado0 - Dieta0 Castrado1	-3.3135695037970128	0.030594467266333414
1044	Frankineae	Dieta1 Castrado0 - Dieta1 Castrado1	-1.3647580724237909	0.7823697425148517
1044	Frankineae	Dieta0 Castrado1 - Dieta1 Castrado1	1.9582476463314584	0.4080037133152987
1045	Glycomycineae	Dieta0 Castrado0 - Dieta1 Castrado0	-1.965119750739837	0.6038723888138706
1045	Glycomycineae	Dieta0 Castrado0 - Dieta0 Castrado1	-4.8216454431082997e-14	1
1045	Glycomycineae	Dieta0 Castrado0 - Dieta1 Castrado1	-1.3725836111380225	0.7749239887451458
1045	Glycomycineae	Dieta1 Castrado0 - Dieta0 Castrado1	2.0473468559307224	0.6038723888138706
1045	Glycomycineae	Dieta1 Castrado0 - Dieta1 Castrado1	0.595443106058711	1
1045	Glycomycineae	Dieta0 Castrado1 - Dieta1 Castrado1	-1.425538135958192	0.7749239887451458
1046	Jiangellineae	Dieta0 Castrado0 - Dieta1 Castrado0	-1.0843906837047133	0.9888069961183643
1046	Jiangellineae	Dieta0 Castrado0 - Dieta0 Castrado1	-0.31869229208034255	0.9888069961183643
1046	Jiangellineae	Dieta0 Castrado0 - Dieta1 Castrado1	-2.553807973628594	0.2599372511083753
1046	Jiangellineae	Dieta1 Castrado0 - Dieta0 Castrado1	0.7932450885409488	0.9888069961183643
1046	Jiangellineae	Dieta1 Castrado0 - Dieta1 Castrado1	-1.6554356520194926	0.6951375094981811
1046	Jiangellineae	Dieta0 Castrado1 - Dieta1 Castrado1	-2.351792675777303	0.2599372511083753
1047	Kineosporiineae	Dieta0 Castrado0 - Dieta1 Castrado0	-0.80328704951365415	0.9996097139103535
1047	Kineosporiineae	Dieta0 Castrado0 - Dieta0 Castrado1	0.45368419642109575	0.9996097139103535
1047	Kineosporiineae	Dieta0 Castrado0 - Dieta1 Castrado1	0.10294399523101747	0.9996097139103535
1047	Kineosporiineae	Dieta1 Castrado0 - Dieta0 Castrado1	1.310900176170073	0.9996097139103535
1047	Kineosporiineae	Dieta1 Castrado0 - Dieta1 Castrado1	0.9435993123542219	0.9996097139103535
1047	Kineosporiineae	Dieta0 Castrado1 - Dieta1 Castrado1	-0.36252944338127674	0.9996097139103535
1048	Micrococcineae	Dieta0 Castrado0 - Dieta1 Castrado0	-1.350316919683715	0.6865477182207501
1048	Micrococcineae	Dieta0 Castrado0 - Dieta0 Castrado1	0.5504824881544528	0.9464466764164516
1048	Micrococcineae	Dieta0 Castrado0 - Dieta1 Castrado1	-2.461908550318587	0.19804525817917584
1048	Micrococcineae	Dieta1 Castrado0 - Dieta0 Castrado1	1.9737910463318338	0.39581063691261287
1048	Micrococcineae	Dieta1 Castrado0 - Dieta1 Castrado1	-1.2855909287503149	0.6865477182207501
1048	Micrococcineae	Dieta0 Castrado1 - Dieta1 Castrado1	-3.0945635232943802	0.06375084881451398
1049	Micromonosporineae	Dieta0 Castrado0 - Dieta1 Castrado0	-0.6912766569157702	0.9981632884207292
1049	Micromonosporineae	Dieta0 Castrado0 - Dieta0 Castrado1	0.172928554778285	0.9981632884207292
1049	Micromonosporineae	Dieta0 Castrado0 - Dieta1 Castrado1	-1.8480187532759782	0.7526276590201533
1049	Micromonosporineae	Dieta1 Castrado0 - Dieta0 Castrado1	0.9004922449596356	0.9981632884207292
1049	Micromonosporineae	Dieta1 Castrado0 - Dieta1 Castrado1	-1.285478943668606	0.9981632884207292
1049	Micromonosporineae	Dieta0 Castrado1 - Dieta1 Castrado1	-2.096362029187088	0.7526276590201533
1050	Propionibacterineae	Dieta0 Castrado0 - Dieta1 Castrado0	-1.4971431576636764	0.9841867520479934
1050	Propionibacterineae	Dieta0 Castrado0 - Dieta0 Castrado1	-1.875292561192081	0.9841867520479934
1050	Propionibacterineae	Dieta0 Castrado0 - Dieta1 Castrado1	-1.1379037473820295	0.9841867520479934
1050	Propionibacterineae	Dieta1 Castrado0 - Dieta0 Castrado1	-0.45787123345462566	0.9841867520479934
1050	Propionibacterineae	Dieta1 Castrado0 - Dieta1 Castrado1	0.3588045791061795	0.9841867520479934
1050	Propionibacterineae	Dieta0 Castrado1 - Dieta1 Castrado1	0.7921502352246643	0.9841867520479934
1051	Pseudonocardineae	Dieta0 Castrado0 - Dieta1 Castrado0	0.7859132990159756	0.9987640395889238
1051	Pseudonocardineae	Dieta0 Castrado0 - Dieta0 Castrado1	-0.4763510152132772	0.9987640395889238
1051	Pseudonocardineae	Dieta0 Castrado0 - Dieta1 Castrado1	0.6213499137529516	0.9987640395889238
1051	Pseudonocardineae	Dieta1 Castrado0 - Dieta0 Castrado1	-1.3192419693456543	0.9987640395889238
1051	Pseudonocardineae	Dieta1 Castrado0 - Dieta1 Castrado1	-0.1514060052179831	0.9987640395889238
1051	Pseudonocardineae	Dieta0 Castrado1 - Dieta1 Castrado1	1.1322027745076912	0.9987640395889238
1052	Streptomycineae	Dieta0 Castrado0 - Dieta1 Castrado0	-0.6258148387729319	0.9238156515860528
1052	Streptomycineae	Dieta0 Castrado0 - Dieta0 Castrado1	1.0280001893288102	0.879609994874394
1052	Streptomycineae	Dieta0 Castrado0 - Dieta1 Castrado1	-2.7571711154488963	0.08923594149619674
1052	Streptomycineae	Dieta1 Castrado0 - Dieta0 Castrado1	1.71713886607404	0.47196283253179216
1052	Streptomycineae	Dieta1 Castrado0 - Dieta1 Castrado1	-2.3822684680734323	0.16095224540289865
1052	Streptomycineae	Dieta0 Castrado1 - Dieta1 Castrado1	-3.8003335179012567	0.004993904146813222
1053	Streptosporangineae	Dieta0 Castrado0 - Dieta1 Castrado0	0.6474365245399423	0.9888565653134729
1053	Streptosporangineae	Dieta0 Castrado0 - Dieta0 Castrado1	0.9834597730268034	0.9888565653134729
1053	Streptosporangineae	Dieta0 Castrado0 - Dieta1 Castrado1	-0.31820900001033625	0.9888565653134729
1053	Streptosporangineae	Dieta1 Castrado0 - Dieta0 Castrado1	0.37751270467240844	0.9888565653134729
1053	Streptosporangineae	Dieta1 Castrado0 - Dieta1 Castrado1	-1.0084818840591538	0.9888565653134729
1053	Streptosporangineae	Dieta0 Castrado1 - Dieta1 Castrado1	-1.3386837720262463	0.9888565653134729
1054	unclassified_Actinomycetales	Dieta0 Castrado0 - Dieta1 Castrado0	-0.4700470242837066	0.999697207782782
1054	unclassified_Actinomycetales	Dieta0 Castrado0 - Dieta0 Castrado1	0.905245072978413	0.999697207782782
1054	unclassified_Actinomycetales	Dieta0 Castrado0 - Dieta1 Castrado1	-0.5465291218825858	0.999697207782782
1054	unclassified_Actinomycetales	Dieta1 Castrado0 - Dieta0 Castrado1	1.435441010818724	0.999697207782782
1054	unclassified_Actinomycetales	Dieta1 Castrado0 - Dieta1 Castrado1	-0.09457257308986496	0.999697207782782
1054	unclassified_Actinomycetales	Dieta0 Castrado1 - Dieta1 Castrado1	-1.4909371267931877	0.999697207782782
1055	Bifidobacteriaceae	Dieta0 Castrado0 - Dieta1 Castrado0	0.34495365340390216	0.9858973389218796
1055	Bifidobacteriaceae	Dieta0 Castrado0 - Dieta0 Castrado1	-1.6115705104198481	0.6113161612052244
1055	Bifidobacteriaceae	Dieta0 Castrado0 - Dieta1 Castrado1	1.5500512157746147	0.6113161612052244
1055	Bifidobacteriaceae	Dieta1 Castrado0 - Dieta0 Castrado1	-2.0772385596155174	0.4816037428473523
1055	Bifidobacteriaceae	Dieta1 Castrado0 - Dieta1 Castrado1	1.2895151323853642	0.6835316720189121
1055	Bifidobacteriaceae	Dieta0 Castrado1 - Dieta1 Castrado1	3.1966883657596012	0.0455592273464549
1056	Coriobacterineae	Dieta0 Castrado0 - Dieta1 Castrado0	2.9048706847685266	0.028870411638494575
1056	Coriobacterineae	Dieta0 Castrado0 - Dieta0 Castrado1	-0.9361664563579	0.9424564458342553
1056	Coriobacterineae	Dieta0 Castrado0 - Dieta1 Castrado1	3.1281392431490764	0.0190515662622619
1056	Coriobacterineae	Dieta1 Castrado0 - Dieta0 Castrado1	-3.882304919126512	0.0017962900696748552
1056	Coriobacterineae	Dieta1 Castrado0 - Dieta1 Castrado1	0.37957355673374715	0.981384919296072
1056	Coriobacterineae	Dieta0 Castrado1 - Dieta1 Castrado1	4.035722628235727	0.0017962900696748552
1058	Nitriliruptoraceae	Dieta0 Castrado0 - Dieta1 Castrado0	-0.6520776159019114	1
1058	Nitriliruptoraceae	Dieta0 Castrado0 - Dieta0 Castrado1	-2.2314314329293987	0.3443469189585774
1058	Nitriliruptoraceae	Dieta0 Castrado0 - Dieta1 Castrado1	-4.627503548347508e-16	1
1058	Nitriliruptoraceae	Dieta1 Castrado0 - Dieta0 Castrado1	-1.7196316177123718	0.6266973085044405
1058	Nitriliruptoraceae	Dieta1 Castrado0 - Dieta1 Castrado1	0.6771000100727897	1
1058	Nitriliruptoraceae	Dieta0 Castrado1 - Dieta1 Castrado1	2.319190617601902	0.3443469189585774
1059	Gaiellaceae	Dieta0 Castrado0 - Dieta1 Castrado0	1.4240028338819541	0.8640105702643476
1059	Gaiellaceae	Dieta0 Castrado0 - Dieta0 Castrado1	0.02861189662407151	0.9999915896937845
1059	Gaiellaceae	Dieta0 Castrado0 - Dieta1 Castrado1	1.2795273508686	0.8640105702643476
1059	Gaiellaceae	Dieta1 Castrado0 - Dieta0 Castrado1	-1.4394260259132101	0.8640105702643476
1059	Gaiellaceae	Dieta1 Castrado0 - Dieta1 Castrado1	-0.10876097104500564	0.9999915896937845
1059	Gaiellaceae	Dieta0 Castrado1 - Dieta1 Castrado1	1.2892717116168353	0.8640105702643476
106	Acidobacteria_Gp1	Dieta0 Castrado0 - Dieta1 Castrado0	-1.1906617243688773	0.9677451684616822
106	Acidobacteria_Gp1	Dieta0 Castrado0 - Dieta0 Castrado1	-0.7384127991211807	0.9677451684616822
106	Acidobacteria_Gp1	Dieta0 Castrado0 - Dieta1 Castrado1	0.4682661493229009	0.9677451684616822
106	Acidobacteria_Gp1	Dieta1 Castrado0 - Dieta0 Castrado1	0.45969606425762355	0.9677451684616822
106	Acidobacteria_Gp1	Dieta1 Castrado0 - Dieta1 Castrado1	1.722447690324357	0.9677451684616822
106	Acidobacteria_Gp1	Dieta0 Castrado1 - Dieta1 Castrado1	1.2451984566493393	0.9677451684616822
1060	Rubrobacterineae	Dieta0 Castrado0 - Dieta1 Castrado0	0.5833607120247094	0.9950132747903425
1060	Rubrobacterineae	Dieta0 Castrado0 - Dieta0 Castrado1	-0.2421092378428382	0.9950132747903425
1060	Rubrobacterineae	Dieta0 Castrado0 - Dieta1 Castrado1	-0.63840651240341	0.9950132747903425
1060	Rubrobacterineae	Dieta1 Castrado0 - Dieta0 Castrado1	-0.8619950618475316	0.9950132747903425
1060	Rubrobacterineae	Dieta1 Castrado0 - Dieta1 Castrado1	-1.2847807555856212	0.9950132747903425
1060	Rubrobacterineae	Dieta0 Castrado1 - Dieta1 Castrado1	-0.4118121657725884	0.9950132747903425
1061	Conexibacteraceae	Dieta0 Castrado0 - Dieta1 Castrado0	-0.9955162566431383	0.999100692767526
1061	Conexibacteraceae	Dieta0 Castrado0 - Dieta0 Castrado1	-1.6422672846901085	0.999100692767526
1061	Conexibacteraceae	Dieta0 Castrado0 - Dieta1 Castrado1	-0.13610450972398633	0.999100692767526
1061	Conexibacteraceae	Dieta1 Castrado0 - Dieta0 Castrado1	-0.7325341435471893	0.999100692767526
1061	Conexibacteraceae	Dieta1 Castrado0 - Dieta1 Castrado1	0.8929333744868553	0.999100692767526
1061	Conexibacteraceae	Dieta0 Castrado1 - Dieta1 Castrado1	1.571923763106649	0.999100692767526
1064	unclassified_Solirubrobacterales	Dieta0 Castrado0 - Dieta1 Castrado0	-1.3536273289737835	1
1064	unclassified_Solirubrobacterales	Dieta0 Castrado0 - Dieta0 Castrado1	-0.24520046827224812	1
1064	unclassified_Solirubrobacterales	Dieta0 Castrado0 - Dieta1 Castrado1	-0.24520046822867178	1
1064	unclassified_Solirubrobacterales	Dieta1 Castrado0 - Dieta0 Castrado1	1.1516015401114346	1
1064	unclassified_Solirubrobacterales	Dieta1 Castrado0 - Dieta1 Castrado1	1.1516015400410082	1
1064	unclassified_Solirubrobacterales	Dieta0 Castrado1 - Dieta1 Castrado1	-8.348718744681997e-15	1
1065	Thermoleophilum	Dieta0 Castrado0 - Dieta1 Castrado0	1.5655658612273218	0.5976683704085515
1065	Thermoleophilum	Dieta0 Castrado0 - Dieta0 Castrado1	-0.4196395982344257	0.9751424270007848
1065	Thermoleophilum	Dieta0 Castrado0 - Dieta1 Castrado1	1.9637405512905814	0.40366580955479825
1065	Thermoleophilum	Dieta1 Castrado0 - Dieta0 Castrado1	-2.049638523784093	0.40366580955479825
1065	Thermoleophilum	Dieta1 Castrado0 - Dieta1 Castrado1	0.4881016984034348	0.9751424270007848
1065	Thermoleophilum	Dieta0 Castrado1 - Dieta1 Castrado1	2.4257876550368795	0.40366580955479825
108	Acidobacteria_Gp21	Dieta0 Castrado0 - Dieta1 Castrado0	-1.6768417059907017	0.9605569659071294
108	Acidobacteria_Gp21	Dieta0 Castrado0 - Dieta0 Castrado1	-1.0062334080239432	0.9605569659071294
108	Acidobacteria_Gp21	Dieta0 Castrado0 - Dieta1 Castrado1	-0.49353138608923336	0.9605569659071294
108	Acidobacteria_Gp21	Dieta1 Castrado0 - Dieta0 Castrado1	0.6827509327364603	0.9605569659071294
108	Acidobacteria_Gp21	Dieta1 Castrado0 - Dieta1 Castrado1	1.2282118287784407	0.9605569659071294
108	Acidobacteria_Gp21	Dieta0 Castrado1 - Dieta1 Castrado1	0.5341310853541822	0.9605569659071294
1083	Armatimonas/Armatimonadetes_gp1	Dieta0 Castrado0 - Dieta1 Castrado0	1.4276558192158169	0.64170358631287
1083	Armatimonas/Armatimonadetes_gp1	Dieta0 Castrado0 - Dieta0 Castrado1	2.644157446759203	0.12248847173831223
1083	Armatimonas/Armatimonadetes_gp1	Dieta0 Castrado0 - Dieta1 Castrado1	2.6441574462697996	0.12248847173831223
1083	Armatimonas/Armatimonadetes_gp1	Dieta1 Castrado0 - Dieta0 Castrado1	1.3440477153150874	0.64170358631287
1083	Armatimonas/Armatimonadetes_gp1	Dieta1 Castrado0 - Dieta1 Castrado1	1.344047715593194	0.64170358631287
1083	Armatimonas/Armatimonadetes_gp1	Dieta0 Castrado1 - Dieta1 Castrado1	3.9299501597933836e-14	1
1084	Chthonomonas/Armatimonadetes_gp3	Dieta0 Castrado0 - Dieta1 Castrado0	-1.3624474927625139	0.9976947516265446
1084	Chthonomonas/Armatimonadetes_gp3	Dieta0 Castrado0 - Dieta0 Castrado1	-1.1608496300349236	0.9976947516265446
1084	Chthonomonas/Armatimonadetes_gp3	Dieta0 Castrado0 - Dieta1 Castrado1	-2.0606944107163465	0.996844303685092
1084	Chthonomonas/Armatimonadetes_gp3	Dieta1 Castrado0 - Dieta0 Castrado1	0.18664918509412515	0.9976947516265446
1084	Chthonomonas/Armatimonadetes_gp3	Dieta1 Castrado0 - Dieta1 Castrado1	-0.8073033146510462	0.9976947516265446
1084	Chthonomonas/Armatimonadetes_gp3	Dieta0 Castrado1 - Dieta1 Castrado1	-0.9632312662251629	0.9976947516265446
1088	Barnesiella	Dieta0 Castrado0 - Dieta1 Castrado0	2.8985084024960646	0.11772584848244616
1088	Barnesiella	Dieta0 Castrado0 - Dieta0 Castrado1	0.3493675522623092	0.9853656897570221
1088	Barnesiella	Dieta0 Castrado0 - Dieta1 Castrado1	2.215797431702767	0.23781009176996282
1088	Barnesiella	Dieta1 Castrado0 - Dieta0 Castrado1	-2.629618776184519	0.1274500802124663
1088	Barnesiella	Dieta1 Castrado0 - Dieta1 Castrado1	-0.6587982629716885	0.9853656897570221
1088	Barnesiella	Dieta0 Castrado1 - Dieta1 Castrado1	1.9328495300150088	0.3213552049823897
1089	Butyricimonas	Dieta0 Castrado0 - Dieta1 Castrado0	-0.1104808097080078	0.9995178537053931
1089	Butyricimonas	Dieta0 Castrado0 - Dieta0 Castrado1	-0.22447970044746857	0.9995178537053931
1089	Butyricimonas	Dieta0 Castrado0 - Dieta1 Castrado1	0.6317046017078102	0.9995178537053931
1089	Butyricimonas	Dieta1 Castrado0 - Dieta0 Castrado1	-0.1247268206177248	0.9995178537053931
1089	Butyricimonas	Dieta1 Castrado0 - Dieta1 Castrado1	0.7829518295134633	0.9995178537053931
1089	Butyricimonas	Dieta0 Castrado1 - Dieta1 Castrado1	0.8830112828142321	0.9995178537053931
1090	Coprobacter	Dieta0 Castrado0 - Dieta1 Castrado0	0.7219835132081738	1
1090	Coprobacter	Dieta0 Castrado0 - Dieta0 Castrado1	-0.5485002243865039	1
1090	Coprobacter	Dieta0 Castrado0 - Dieta1 Castrado1	-0.5485002243331865	1
1090	Coprobacter	Dieta1 Castrado0 - Dieta0 Castrado1	-1.3327957177045313	1
1090	Coprobacter	Dieta1 Castrado0 - Dieta1 Castrado1	-1.3327957178852183	1
1090	Coprobacter	Dieta0 Castrado1 - Dieta1 Castrado1	-8.158247523248502e-15	1
1091	Dysgonomonas	Dieta0 Castrado0 - Dieta1 Castrado0	1.607824707552518	0.9512236387811508
1091	Dysgonomonas	Dieta0 Castrado0 - Dieta0 Castrado1	1.6840976213863272	0.9512236387811508
1091	Dysgonomonas	Dieta0 Castrado0 - Dieta1 Castrado1	1.4378503948709875	0.9512236387811508
1091	Dysgonomonas	Dieta1 Castrado0 - Dieta0 Castrado1	0.13351848822536988	0.999206481904759
1091	Dysgonomonas	Dieta1 Castrado0 - Dieta1 Castrado1	-0.13051929105389534	0.999206481904759
1091	Dysgonomonas	Dieta0 Castrado1 - Dieta1 Castrado1	-0.2565736190370776	0.999206481904759
1093	Macellibacteroides	Dieta0 Castrado0 - Dieta1 Castrado0	2.030801294997679	0.9978880482648733
1093	Macellibacteroides	Dieta0 Castrado0 - Dieta0 Castrado1	1.3329278111236276	0.9978880482648733
1093	Macellibacteroides	Dieta0 Castrado0 - Dieta1 Castrado1	1.1583465921428966	0.9978880482648733
1093	Macellibacteroides	Dieta1 Castrado0 - Dieta0 Castrado1	-0.682702442106599	0.9978880482648733
1093	Macellibacteroides	Dieta1 Castrado0 - Dieta1 Castrado1	-0.8691984635759513	0.9978880482648733
1093	Macellibacteroides	Dieta0 Castrado1 - Dieta1 Castrado1	-0.18123427669487394	0.9978880482648733
1095	Odoribacter	Dieta0 Castrado0 - Dieta1 Castrado0	1.594179916690038	0.8035303790571993
1095	Odoribacter	Dieta0 Castrado0 - Dieta0 Castrado1	0.07216451741392048	0.9998652811495135
1095	Odoribacter	Dieta0 Castrado0 - Dieta1 Castrado1	1.3732106563710587	0.8035303790571993
1095	Odoribacter	Dieta1 Castrado0 - Dieta0 Castrado1	-1.5706184344755896	0.8035303790571993
1095	Odoribacter	Dieta1 Castrado0 - Dieta1 Castrado1	-0.18819427437754202	0.9998652811495135
1095	Odoribacter	Dieta0 Castrado1 - Dieta1 Castrado1	1.3425822023754368	0.8035303790571993
1096	Paludibacter	Dieta0 Castrado0 - Dieta1 Castrado0	1.2311332329296927	0.910471288251781
1096	Paludibacter	Dieta0 Castrado0 - Dieta0 Castrado1	-0.6626861202093427	0.9911463430844774
1096	Paludibacter	Dieta0 Castrado0 - Dieta1 Castrado1	1.467455472105257	0.910471288251781
1096	Paludibacter	Dieta1 Castrado0 - Dieta0 Castrado1	-1.9674883437480573	0.6010863778792966
1096	Paludibacter	Dieta1 Castrado0 - Dieta1 Castrado1	0.29418535004165114	0.9911463430844774
1096	Paludibacter	Dieta0 Castrado1 - Dieta1 Castrado1	2.173620711927279	0.6010863778792966
1097	Parabacteroides	Dieta0 Castrado0 - Dieta1 Castrado0	0.8787574632942224	0.9999991182181098
1097	Parabacteroides	Dieta0 Castrado0 - Dieta0 Castrado1	0.6933271191624625	0.9999991182181098
1097	Parabacteroides	Dieta0 Castrado0 - Dieta1 Castrado1	-0.01349051542161703	0.9999991182181098
1097	Parabacteroides	Dieta1 Castrado0 - Dieta0 Castrado1	-0.1715481310512077	0.9999991182181098
1097	Parabacteroides	Dieta1 Castrado0 - Dieta1 Castrado1	-0.9234331943619706	0.9999991182181098
1097	Parabacteroides	Dieta0 Castrado1 - Dieta1 Castrado1	-0.7300989560839343	0.9999991182181098
1098	Petrimonas	Dieta0 Castrado0 - Dieta1 Castrado0	-0.4523376335751333	0.9996668569989297
1098	Petrimonas	Dieta0 Castrado0 - Dieta0 Castrado1	0.097639567302646793	0.9996668569989297
1098	Petrimonas	Dieta0 Castrado0 - Dieta1 Castrado1	0.7650209016045966	0.9996668569989297
1098	Petrimonas	Dieta1 Castrado0 - Dieta0 Castrado1	0.5732557053519561	0.9996668569989297
1098	Petrimonas	Dieta1 Castrado0 - Dieta1 Castrado1	1.2793601216379167	0.9996668569989297
1098	Petrimonas	Dieta0 Castrado1 - Dieta1 Castrado1	0.6897619836705411	0.9996668569989297
1099	Porphyromonas	Dieta0 Castrado0 - Dieta1 Castrado0	1.5048854312928677	0.8689950176988135
1099	Porphyromonas	Dieta0 Castrado0 - Dieta0 Castrado1	0.4836294076614027	0.9627514317345653
1099	Porphyromonas	Dieta0 Castrado0 - Dieta1 Castrado1	1.9489422647439505	0.8689950176988135
1099	Porphyromonas	Dieta1 Castrado0 - Dieta0 Castrado1	-1.0428119052534892	0.9627514317345653
1099	Porphyromonas	Dieta1 Castrado0 - Dieta1 Castrado1	0.5346616029960847	0.9627514317345653
