NCBI	Name	contrast	z.ratio	padj
1013	Methanobrevibacter	Castrado0 - Castrado1	0.8935575099684481	0.37155868889574617
102	Acidobacteria_Gp16	Castrado0 - Castrado1	-1.3637175333727507	0.17265648358917968
103	Acidobacteria_Gp17	Castrado0 - Castrado1	-1.479833422475618	0.13891770679190993
1036	Geothrix	Castrado0 - Castrado1	-1.836425417820152	0.06629476321028953
1037	Holophaga	Castrado0 - Castrado1	-1.0431495753458524	0.29687902314207176
1039	Acidimicrobineae	Castrado0 - Castrado1	0.0983659745768969	0.9216416919709226
1040	Actinomycineae	Castrado0 - Castrado1	-0.32569746146728484	0.7446532650563047
1042	Catenulisporineae	Castrado0 - Castrado1	0.7325713911376334	0.4638198853835635
1043	Corynebacterineae	Castrado0 - Castrado1	1.1734596597831286	0.24061152480763115
1044	Frankineae	Castrado0 - Castrado1	-1.420559531140051	0.15544485043014716
1048	Micrococcineae	Castrado0 - Castrado1	1.0215676546909755	0.3069855731157818
1049	Micromonosporineae	Castrado0 - Castrado1	-0.15125663934097378	0.8797732724625617
1050	Propionibacterineae	Castrado0 - Castrado1	-1.1928791517837705	0.23291670528480996
1051	Pseudonocardineae	Castrado0 - Castrado1	0.4262129213610535	0.6699527028674019
1052	Streptomycineae	Castrado0 - Castrado1	0.25852681696436025	0.7960003552358144
1053	Streptosporangineae	Castrado0 - Castrado1	-1.5405929607246966	0.12341588221939236
1054	unclassified_Actinomycetales	Castrado0 - Castrado1	0.8740227461361844	0.3821058666237522
1055	Bifidobacteriaceae	Castrado0 - Castrado1	-1.4007509798811313	0.1612885520372356
1056	Coriobacterineae	Castrado0 - Castrado1	-0.556570785198517	0.5778207189765289
1058	Nitriliruptoraceae	Castrado0 - Castrado1	-0.6325388908073396	0.5270348039631045
1059	Gaiellaceae	Castrado0 - Castrado1	-0.33085270480221723	0.7407557479372471
106	Acidobacteria_Gp1	Castrado0 - Castrado1	0.12749155105956858	0.8985513598930536
1060	Rubrobacterineae	Castrado0 - Castrado1	0.20492824541403068	0.8376281868596502
1061	Conexibacteraceae	Castrado0 - Castrado1	-0.28266033307431643	0.7774372262716616
1064	unclassified_Solirubrobacterales	Castrado0 - Castrado1	1.0660015486346262	0.2864229418515201
1065	Thermoleophilum	Castrado0 - Castrado1	-0.05482799102481408	0.9562755003239172
1068	Hydrogenobacter	Castrado0 - Castrado1	1.6091710647990691	0.10757894154111909
108	Acidobacteria_Gp21	Castrado0 - Castrado1	-1.1647479772307354	0.24412102237851066
1083	Armatimonas/Armatimonadetes_gp1	Castrado0 - Castrado1	-1.6802975949196925	0.09289942878180517
1084	Chthonomonas/Armatimonadetes_gp3	Castrado0 - Castrado1	0.05344546778988289	0.9573769788985029
1088	Barnesiella	Castrado0 - Castrado1	0.12406844206475505	0.9012610846499528
1089	Butyricimonas	Castrado0 - Castrado1	-0.6888393138365083	0.4909243924939773
109	Acidobacteria_Gp22	Castrado0 - Castrado1	0.09250484073108844	0.9262969453666672
1090	Coprobacter	Castrado0 - Castrado1	0.2778902390848311	0.7810966169958808
1091	Dysgonomonas	Castrado0 - Castrado1	0.8935575106016164	0.37155868855684027
1092	Falsiporphyromonas	Castrado0 - Castrado1	0.7325713922075795	0.46381988473078256
1093	Macellibacteroides	Castrado0 - Castrado1	1.0110427681566763	0.31199596061180473
1095	Odoribacter	Castrado0 - Castrado1	-0.006666007223913324	0.994681335143592
1096	Paludibacter	Castrado0 - Castrado1	0.15089926842321955	0.8800551775925328
1097	Parabacteroides	Castrado0 - Castrado1	0.6063288105131472	0.5442964308652452
1098	Petrimonas	Castrado0 - Castrado1	-0.9759689630239332	0.32907984505809984
1099	Porphyromonas	Castrado0 - Castrado1	0.6874829619922449	0.49177843386646264
110	Acidobacteria_Gp23	Castrado0 - Castrado1	-0.2980268479485821	0.7656826724943453
1100	Proteiniphilum	Castrado0 - Castrado1	0.17933915236143794	0.857671406025734
1101	Tannerella	Castrado0 - Castrado1	0.17748417880535186	0.859128091436002
1102	unclassified_Porphyromonadaceae	Castrado0 - Castrado1	0.8149118216047786	0.41512278588511436
1103	Alloprevotella	Castrado0 - Castrado1	0.83982146852250406	0.40100849441610437
1104	Paraprevotella	Castrado0 - Castrado1	0.3476261188812522	0.7281209882372417
1105	Prevotella	Castrado0 - Castrado1	0.4618275024037685	0.6442050266970676
1106	unclassified_Prevotellaceae	Castrado0 - Castrado1	0.2739833175974884	0.7840974419256185
1107	Alistipes	Castrado0 - Castrado1	-0.4560383267924709	0.6483624177839545
1113	Bacteroides	Castrado0 - Castrado1	0.464140282906068	0.642547242464342
