NCBI	Name	contrast	z.ratio	padj
1078	Balnearium	Tratamiento0 - Tratamiento1	-0.44045673461403856	0.6596063414981875
108	Acidobacteria_Gp21	Tratamiento0 - Tratamiento1	-0.13827453958465868	0.89002344666798
1084	Chthonomonas/Armatimonadetes_gp3	Tratamiento0 - Tratamiento1	-1.5268679759190673	0.12679384421306822
1088	Barnesiella	Tratamiento0 - Tratamiento1	-1.407829504888402	0.15918156140677084
1089	Butyricimonas	Tratamiento0 - Tratamiento1	-1.077110828914222	0.2814307558165902
1090	Coprobacter	Tratamiento0 - Tratamiento1	0.24603671281301825	0.8056538131032427
1091	Dysgonomonas	Tratamiento0 - Tratamiento1	-0.8800266447183921	0.3788448755341441
1093	Macellibacteroides	Tratamiento0 - Tratamiento1	-1.3696304546235392	0.17080228790726612
1095	Odoribacter	Tratamiento0 - Tratamiento1	-0.7713684757933196	0.44048855499236117
1096	Paludibacter	Tratamiento0 - Tratamiento1	-1.3901850306895418	0.1644726978650491
1097	Parabacteroides	Tratamiento0 - Tratamiento1	-1.0700692586012552	0.28458813519436804
1099	Porphyromonas	Tratamiento0 - Tratamiento1	-1.7922101369597876	0.07309931147358573
110	Acidobacteria_Gp23	Tratamiento0 - Tratamiento1	-0.9673227028683145	0.3333827378395061
1100	Proteiniphilum	Tratamiento0 - Tratamiento1	-0.9075434111100898	0.36411950388146846
1101	Tannerella	Tratamiento0 - Tratamiento1	-0.7343156559162959	0.46275637829147237
1102	unclassified_Porphyromonadaceae	Tratamiento0 - Tratamiento1	-1.1120946885048588	0.2660974402229134
1103	Alloprevotella	Tratamiento0 - Tratamiento1	-1.0256910975740827	0.30503721193905975
1104	Paraprevotella	Tratamiento0 - Tratamiento1	-1.6527076519777064	0.09839037632687146
1105	Prevotella	Tratamiento0 - Tratamiento1	-0.4862278293063301	0.6268056422276622
1106	unclassified_Prevotellaceae	Tratamiento0 - Tratamiento1	-1.0500555239029072	0.2936925855886114
1107	Alistipes	Tratamiento0 - Tratamiento1	-1.4682095520183982	0.14204731041605462
1111	unclassified_Rikenellaceae	Tratamiento0 - Tratamiento1	-1.9235207091146587	0.054414688250403846
1113	Bacteroides	Tratamiento0 - Tratamiento1	-0.5141252903713975	0.6071643966705247
113	Acidobacteria_Gp26	Tratamiento0 - Tratamiento1	-0.7039196414032849	0.48148281887959093
1132	unclassified_Prolixibacteraceae	Tratamiento0 - Tratamiento1	-1.2530747883051656	0.21017849032164823
1134	Algoriphagus	Tratamiento0 - Tratamiento1	-1.3799953354581997	0.16758808103108838
114	Acidobacteria_Gp2	Tratamiento0 - Tratamiento1	0.4586589712412447	0.6464790815662471
115	Acidobacteria_Gp3	Tratamiento0 - Tratamiento1	-1.8007243060533271	0.07174634460210792
1150	Arcicella	Tratamiento0 - Tratamiento1	-0.2580144715445426	0.7963957385934691
1154	Emticicia	Tratamiento0 - Tratamiento1	0.5034798296256198	0.6146269580636616
116	Acidobacteria_Gp4	Tratamiento0 - Tratamiento1	-1.444046349919782	0.14872593788062669
1161	Hymenobacter	Tratamiento0 - Tratamiento1	0.24603671268219887	0.8056538132045096
117	Acidobacteria_Gp5	Tratamiento0 - Tratamiento1	-1.1424926662076837	0.2532492927219741
1175	Rufibacter	Tratamiento0 - Tratamiento1	-1.174683406743058	0.24012140032845528
118	Acidobacteria_Gp6	Tratamiento0 - Tratamiento1	-0.7891168781535712	0.43004369804655884
1180	unclassified_Cytophagaceae	Tratamiento0 - Tratamiento1	-0.938257240684117	0.34811222831917543
1200	unclassified_Flammeovirgaceae	Tratamiento0 - Tratamiento1	-1.3780697830939472	0.1681817438628592
1203	Crocinitomix	Tratamiento0 - Tratamiento1	0.24603671292921994	0.8056538130132913
1205	Fluviicola	Tratamiento0 - Tratamiento1	-1.1746834088859943	0.24012139947080163
121	Holophagae	Tratamiento0 - Tratamiento1	-0.9702835986359841	0.33190515032616374
1227	Capnocytophaga	Tratamiento0 - Tratamiento1	0.38557815267699114	0.699809116003593
123	Actinobacteria	Tratamiento0 - Tratamiento1	-2.6269651590622365	0.008615015444593147
1232	Cloacibacterium	Tratamiento0 - Tratamiento1	-2.3578160167925155	0.018382801275840584
124	Thermoleophilia	Tratamiento0 - Tratamiento1	-0.16581237973936336	0.8683046033667735
125	unclassified_Actinobacteria	Tratamiento0 - Tratamiento1	1.5961339490128055	0.11045889051398496
1251	Flavobacterium	Tratamiento0 - Tratamiento1	-0.7949179403855257	0.4266612376228666
126	Aquificae	Tratamiento0 - Tratamiento1	-0.11894015712813671	0.9053227667706716
127	Armatimonadetes_gp2	Tratamiento0 - Tratamiento1	-1.1006112525411211	0.27106588603131826
128	Armatimonadetes_gp4	Tratamiento0 - Tratamiento1	0.5305208426854737	0.5957508619503935
129	Armatimonadetes_gp5	Tratamiento0 - Tratamiento1	-1.1746834082882311	0.2401213997100406
132	Armatimonadia	Tratamiento0 - Tratamiento1	0.9417939273663823	0.34629815483416787
133	Chthonomonadetes	Tratamiento0 - Tratamiento1	-1.9332462875642142	0.05320586511381322
1338	unclassified_Flavobacteriaceae	Tratamiento0 - Tratamiento1	-0.963897383789266	0.3350973756439358
1343	Salinibacter	Tratamiento0 - Tratamiento1	-0.7039196411555996	0.4814828190338473
1345	unclassified_Rhodothermaceae	Tratamiento0 - Tratamiento1	0.9417939253434718	0.34629815587005486
1349	Phaeodactylibacter	Tratamiento0 - Tratamiento1	0.9417939254145447	0.34629815583366014
1352	unclassified_Saprospiraceae	Tratamiento0 - Tratamiento1	-0.880277201369956	0.37870916014149747
1355	Balneola	Tratamiento0 - Tratamiento1	0.246036712404147	0.8056538134197486
1362	Flavisolibacter	Tratamiento0 - Tratamiento1	-0.27936798942951846	0.7799624342252122
1364	Gracilimonas	Tratamiento0 - Tratamiento1	-1.2817746245387718	0.19992171822725957
137	Bacteroidia	Tratamiento0 - Tratamiento1	-1.0751660255675344	0.2823004032310896
1373	Sediminibacterium	Tratamiento0 - Tratamiento1	-1.5403251993386848	0.12348110428205188
1379	unclassified_Chitinophagaceae	Tratamiento0 - Tratamiento1	-1.415554356235322	0.1569060231015595
138	Cytophagia	Tratamiento0 - Tratamiento1	-1.0870248172892347	0.27702584203111547
1385	Pedobacter	Tratamiento0 - Tratamiento1	-1.1746834072122017	0.24012140014069291
1389	Sphingobacterium	Tratamiento0 - Tratamiento1	0.2460367123232989	0.8056538134823329
139	Flavobacteriia	Tratamiento0 - Tratamiento1	-1.1618638890854465	0.24529075735256084
1391	Caldisericum	Tratamiento0 - Tratamiento1	0.9417939260715086	0.34629815549724363
1397	unclassified_Parachlamydiaceae	Tratamiento0 - Tratamiento1	-0.279367989577153	0.7799624341119251
140	Sphingobacteriia	Tratamiento0 - Tratamiento1	-1.3246959846751662	0.18527200548838582
141	unclassified_Bacteroidetes	Tratamiento0 - Tratamiento1	-0.6598270340523417	0.5093648327017098
1413	unclassified_Anaerolineaceae	Tratamiento0 - Tratamiento1	-2.3062354392522653	0.021097480358277357
1416	Litorilinea	Tratamiento0 - Tratamiento1	0.246036712404147	0.8056538134197486
1418	Chloroflexaceae	Tratamiento0 - Tratamiento1	-1.5998466532651527	0.10963260626829796
142	Caldisericia	Tratamiento0 - Tratamiento1	0.24603671227550353	0.8056538135193312
1420	unclassified_Chloroflexineae	Tratamiento0 - Tratamiento1	-1.1006112532108099	0.27106588573972806
1421	Herpetosiphon	Tratamiento0 - Tratamiento1	0.9417939267675519	0.34629815514081547
1423	Dehalococcoides	Tratamiento0 - Tratamiento1	-1.8855181760076347	0.059359912852281795
1428	Sphaerobacterineae	Tratamiento0 - Tratamiento1	-0.6906767449801017	0.48976870663784183
143	Chlamydiia	Tratamiento0 - Tratamiento1	0.4249020472733092	0.6709080821715393
144	Chlorobia	Tratamiento0 - Tratamiento1	-1.1746834088995326	0.2401213994653833
1440	Mucispirillum	Tratamiento0 - Tratamiento1	-2.362085193324668	0.018172465554714388
1445	Deinococcus	Tratamiento0 - Tratamiento1	-0.7039196416768805	0.48148281870919785
145	Dehalococcoidetes	Tratamiento0 - Tratamiento1	2.317451620032029	0.02047914318591277
1452	Thermus	Tratamiento0 - Tratamiento1	-0.4910305221126194	0.6234048601024736
1457	Fibrobacter	Tratamiento0 - Tratamiento1	-0.7814397479492116	0.4345439010044468
1458	Chitinivibrio	Tratamiento0 - Tratamiento1	0.9417939284597504	0.34629815427427874
146	Anaerolineae	Tratamiento0 - Tratamiento1	-2.3322213218902155	0.019689051050962105
1460	Fusobacterium	Tratamiento0 - Tratamiento1	0.9417939244968558	0.34629815630358796
1465	Leptotrichia	Tratamiento0 - Tratamiento1	3.3630650999693543	7.708218402577777e-4
1467	Sneathia	Tratamiento0 - Tratamiento1	-1.1746834068853322	0.24012140027151382
1468	Streptobacillus	Tratamiento0 - Tratamiento1	-1.1746834088995326	0.2401213994653833
1470	Gemmatimonas	Tratamiento0 - Tratamiento1	-0.9729739338687777	0.33056625725205413
1472	Victivallis	Tratamiento0 - Tratamiento1	-0.7039196413991259	0.4814828188821812
1473	Oligosphaera	Tratamiento0 - Tratamiento1	-1.1746834079434436	0.24012139984803268
1474	Phycisphaera	Tratamiento0 - Tratamiento1	0.6305140221368983	0.5283583315103331
148	Caldilineae	Tratamiento0 - Tratamiento1	1.076035473174449	0.2819113919895791
1480	unclassified_Candidatus Brocadiaceae	Tratamiento0 - Tratamiento1	-1.174683406976301	0.24012140023510603
1482	Blastopirellula	Tratamiento0 - Tratamiento1	-1.1746834070283612	0.2401214002142702
1483	Gemmata	Tratamiento0 - Tratamiento1	-1.174683406881632	0.24012140027299478
1484	Gimesia	Tratamiento0 - Tratamiento1	-0.48661968091325764	0.6265278737862419
1489	Rhodopirellula	Tratamiento0 - Tratamiento1	-0.2793679899762373	0.7799624338056885
149	Chloroflexia	Tratamiento0 - Tratamiento1	-1.8980475189780874	0.05768982258809754
1496	unclassified_Planctomycetaceae	Tratamiento0 - Tratamiento1	-2.2810458628527086	0.02254573312870482
1497	Mariprofundus	Tratamiento0 - Tratamiento1	-0.9705452423682226	0.3317747850468369
150	Dehalococcoidia	Tratamiento0 - Tratamiento1	-1.1024236688571785	0.27027752627150786
1503	Caulobacter	Tratamiento0 - Tratamiento1	0.2460367128154063	0.8056538131013942
1504	Phenylobacterium	Tratamiento0 - Tratamiento1	1.0760354736189788	0.28191139179077906
151	Ktedonobacteria	Tratamiento0 - Tratamiento1	-2.0708247224536973	0.03837517899271011
1517	Ponticaulis	Tratamiento0 - Tratamiento1	0.49196396425415945	0.6227448185240064
152	Thermoflexia	Tratamiento0 - Tratamiento1	-1.174683410252223	0.2401213989240047
1520	unclassified_Hyphomonadaceae	Tratamiento0 - Tratamiento1	-1.1746834066024288	0.24012140038473845
153	Thermomicrobia	Tratamiento0 - Tratamiento1	-0.2319861717174431	0.8165487542220735
154	unclassified_Chloroflexi	Tratamiento0 - Tratamiento1	-1.6543602321249118	0.09805434154668655
1543	Bosea	Tratamiento0 - Tratamiento1	-0.2793679895390026	0.7799624341411997
1544	Bradyrhizobium	Tratamiento0 - Tratamiento1	0.9417939241709457	0.3462981564704791
156	Deferribacteres	Tratamiento0 - Tratamiento1	-1.6323929149006315	0.1025967407361356
1568	Hyphomicrobium	Tratamiento0 - Tratamiento1	-1.1746834081313138	0.24012139977284258
157	Deinococci	Tratamiento0 - Tratamiento1	-0.8647139480403117	0.38719581194930064
1571	Pedomicrobium	Tratamiento0 - Tratamiento1	-1.1746834062135154	0.2401214005403908
1578	Methylobacterium	Tratamiento0 - Tratamiento1	-0.6707090409694786	0.5024059021940195
1579	Microvirga	Tratamiento0 - Tratamiento1	-1.174683407478531	0.24012140003410162
1594	Lentilitoribacter	Tratamiento0 - Tratamiento1	-0.27936798982349176	0.7799624339228974
160	Endomicrobia	Tratamiento0 - Tratamiento1	-1.07412820772741	0.282765223586626
1605	Rhizobium	Tratamiento0 - Tratamiento1	0.24603671244911132	0.8056538133849419
163	Chitinivibrionia	Tratamiento0 - Tratamiento1	1.5961339465980366	0.11045889105300119
1633	Pseudolabrys	Tratamiento0 - Tratamiento1	-0.18454734457712735	0.8535840893153641
164	Fusobacteriia	Tratamiento0 - Tratamiento1	0.530520843219957	0.5957508615799197
165	Gemmatimonadetes	Tratamiento0 - Tratamiento1	-0.7528281764808876	0.4515531726423499
166	Lentisphaeria	Tratamiento0 - Tratamiento1	-0.4404567353351032	0.6596063409760472
167	Oligosphaeria	Tratamiento0 - Tratamiento1	1.0011147776105211	0.31677132147472653
168	unclassified_Lentisphaerae	Tratamiento0 - Tratamiento1	-2.357816017235228	0.018382801253918786
169	Phycisphaerae	Tratamiento0 - Tratamiento1	-0.06003003479223835	0.9521317135132658
1698	Paracoccus	Tratamiento0 - Tratamiento1	-1.1746834081313138	0.24012139977284258
17	Acidobacteria	Tratamiento0 - Tratamiento1	-1.7381307085900828	0.08218778502616653
170	Planctomycetia	Tratamiento0 - Tratamiento1	-2.674223497568361	0.007490251474475431
171	unclassified_Planctomycetes	Tratamiento0 - Tratamiento1	-0.5683957370683616	0.5697662843976575
172	Zetaproteobacteria	Tratamiento0 - Tratamiento1	0.15155448826862225	0.879538331743002
173	Alphaproteobacteria	Tratamiento0 - Tratamiento1	-3.5081653924388894	4.512084407429107e-4
174	Betaproteobacteria	Tratamiento0 - Tratamiento1	-1.9916650585324245	0.046407819933586024
175	Deltaproteobacteria	Tratamiento0 - Tratamiento1	-2.3873493846991183	0.016970354825547103
176	Epsilonproteobacteria	Tratamiento0 - Tratamiento1	-1.100315907142939	0.2711945036897959
1760	unclassified_Rhodobacteraceae	Tratamiento0 - Tratamiento1	-2.275518941821969	0.022874817706292953
1763	Acidiphilium	Tratamiento0 - Tratamiento1	-1.0741282077918386	0.28276522355775346
177	Gammaproteobacteria	Tratamiento0 - Tratamiento1	-2.25744637397233	0.02398019677701134
179	unclassified_Proteobacteria	Tratamiento0 - Tratamiento1	-2.196968959825871	0.028022663131763603
1794	unclassified_Acetobacteraceae	Tratamiento0 - Tratamiento1	1.5961339479061936	0.11045889076099899
1795	Aestuariispira	Tratamiento0 - Tratamiento1	-0.5864662522339659	0.5575622337755606
1796	Azospirillum	Tratamiento0 - Tratamiento1	-1.1746834082882311	0.2401213997100406
18	Actinobacteria	Tratamiento0 - Tratamiento1	-2.810173233944144	0.004951484053567636
180	Spirochaetia	Tratamiento0 - Tratamiento1	-3.2049649952907187	0.001350789072372894
181	Synergistia	Tratamiento0 - Tratamiento1	0.7087280199324967	0.4784932732548098
1818	Pelagibius	Tratamiento0 - Tratamiento1	-0.2793679891904174	0.779962434408686
182	Mollicutes	Tratamiento0 - Tratamiento1	-0.3370346870439589	0.736090751793466
1832	unclassified_Rhodospirillaceae	Tratamiento0 - Tratamiento1	-2.8820826177247305	0.003950561350998683
1833	Anaplasma	Tratamiento0 - Tratamiento1	-1.1746834078498587	0.24012139988548753
184	Thermotogae	Tratamiento0 - Tratamiento1	-1.2043675580041209	0.22844754539209872
185	Opitutae	Tratamiento0 - Tratamiento1	-1.7827066985983904	0.07463406035989187
186	Spartobacteria	Tratamiento0 - Tratamiento1	-2.163787180596417	0.030480686442631546
1863	Sphingomonas	Tratamiento0 - Tratamiento1	-1.0691828367285097	0.2849872909488272
1869	unclassified_Sphingomonadaceae	Tratamiento0 - Tratamiento1	-0.7039196415216418	0.4814828188058793
187	Subdivision3	Tratamiento0 - Tratamiento1	-1.0519798564335647	0.29280879157407874
1871	Achromobacter	Tratamiento0 - Tratamiento1	-0.4814603296101328	0.6301893678925923
1876	Bordetella	Tratamiento0 - Tratamiento1	-0.44045673502569166	0.6596063412000996
188	Subdivision5	Tratamiento0 - Tratamiento1	0.939728875928331	0.34735664948186595
1883	Oligella	Tratamiento0 - Tratamiento1	-1.1746834088995326	0.2401213994653833
189	Verrucomicrobiae	Tratamiento0 - Tratamiento1	-1.0050184941525924	0.31488794460647396
1891	unclassified_Alcaligenaceae	Tratamiento0 - Tratamiento1	0.5305208426088899	0.5957508620034773
1892	Burkholderia	Tratamiento0 - Tratamiento1	0.38557815232859055	0.6998091162616618
19	Aquificae	Tratamiento0 - Tratamiento1	-0.7039196413233635	0.4814828189293653
190	unclassified_Verrucomicrobia	Tratamiento0 - Tratamiento1	-0.9763815724765613	0.3288754098528321
1900	Ralstonia	Tratamiento0 - Tratamiento1	-0.06380555760511172	0.9491250529497338
1902	Aquabacterium	Tratamiento0 - Tratamiento1	-0.2580144716431012	0.7963957385174052
1914	Tepidimonas	Tratamiento0 - Tratamiento1	-1.1746834055808626	0.2401214007935933
1918	unclassified_Burkholderiales_incertae_sedis	Tratamiento0 - Tratamiento1	0.2460367124069964	0.8056538134175429
1919	Acidovorax	Tratamiento0 - Tratamiento1	0.866670820389741	0.3861223977447158
192	Aminicenantes_genera_incertae_sedis	Tratamiento0 - Tratamiento1	-1.5403252023203196	0.12348110355562722
1924	Comamonas	Tratamiento0 - Tratamiento1	-2.3578160170387146	0.018382801263649544
1926	Delftia	Tratamiento0 - Tratamiento1	-1.6270515972876125	0.10372613977408818
1927	Diaphorobacter	Tratamiento0 - Tratamiento1	-0.7039196413401754	0.4814828189188951
1939	Pelomonas	Tratamiento0 - Tratamiento1	-0.7343156557133128	0.4627563784151555
194	BRC1_genera_incertae_sedis	Tratamiento0 - Tratamiento1	-0.6107877914305654	0.5413400768161389
1940	Polaromonas	Tratamiento0 - Tratamiento1	-0.06380555758641351	0.9491250529646225
1944	Rhodoferax	Tratamiento0 - Tratamiento1	0.24603671244529943	0.8056538133878927
1949	Variovorax	Tratamiento0 - Tratamiento1	0.24603671239254019	0.8056538134287334
1953	unclassified_Comamonadaceae	Tratamiento0 - Tratamiento1	-1.9675160233645614	0.04912375048737281
1959	Janthinobacterium	Tratamiento0 - Tratamiento1	-1.540325196645197	0.12348110493827451
196	Saccharibacteria_genera_incertae_sedis	Tratamiento0 - Tratamiento1	-0.7203400538635163	0.4713156491706181
1969	unclassified_Oxalobacteraceae	Tratamiento0 - Tratamiento1	0.246036712370507	0.8056538134457893
197	Candidatus Cloacamonas	Tratamiento0 - Tratamiento1	-1.6164640052535093	0.10599402965358257
1970	Parasutterella	Tratamiento0 - Tratamiento1	0.1379298370392885	0.8902958692287598
1971	Sutterella	Tratamiento0 - Tratamiento1	-0.2793679897356558	0.7799624339902982
198	Chloroplast	Tratamiento0 - Tratamiento1	-1.3819037142690134	0.16700126735022827
1981	Thiobacillus	Tratamiento0 - Tratamiento1	1.0011147766921855	0.3167713219186518
199	Cyanobacteria	Tratamiento0 - Tratamiento1	-1.4398108092027104	0.14992093220735808
20	Armatimonadetes	Tratamiento0 - Tratamiento1	-0.8590155575657187	0.3903319327908616
2001	Eikenella	Tratamiento0 - Tratamiento1	-1.2043675581821476	0.22844754532332023
201	Bacilli	Tratamiento0 - Tratamiento1	-0.016308196909570784	0.9869885182236078
2011	Neisseria	Tratamiento0 - Tratamiento1	-0.6066530568096874	0.5440811816667305
202	Clostridia	Tratamiento0 - Tratamiento1	0.2336181401704019	0.8152814435850145
2022	unclassified_Neisseriaceae	Tratamiento0 - Tratamiento1	-1.4155543571089029	0.15690602284562738
2023	Nitrosomonas	Tratamiento0 - Tratamiento1	2.500691689590097	0.012395103320795667
2025	unclassified_Nitrosomonadaceae	Tratamiento0 - Tratamiento1	-1.769913850656222	0.07674149312659487
203	Erysipelotrichia	Tratamiento0 - Tratamiento1	0.6383264793004789	0.5232611785919726
2032	Denitratisoma	Tratamiento0 - Tratamiento1	-1.5403251993976748	0.12348110426768
204	Negativicutes	Tratamiento0 - Tratamiento1	1.285027244069393	0.1987827638430972
2042	Thauera	Tratamiento0 - Tratamiento1	-1.074128209147489	0.2827652229502428
205	Thermolithobacteria	Tratamiento0 - Tratamiento1	-1.174683410252223	0.2401213989240047
2053	Bdellovibrio	Tratamiento0 - Tratamiento1	0.9417939252280351	0.34629815592916746
2054	Vampirovibrio	Tratamiento0 - Tratamiento1	-0.7930809555928081	0.4277306577470579
206	unclassified_Firmicutes	Tratamiento0 - Tratamiento1	-0.2380718955956025	0.811825332176587
2062	Desulfatiglans	Tratamiento0 - Tratamiento1	-0.7039196412353099	0.4814828189842045
207	Candidatus Hydrogenedens	Tratamiento0 - Tratamiento1	2.608372985500948	0.009097376659352792
2079	Desulfosarcina	Tratamiento0 - Tratamiento1	-1.1746834068736864	0.2401214002761747
208	Ignavibacteria	Tratamiento0 - Tratamiento1	-1.9766146473286177	0.04808520521376128
2082	unclassified_Desulfobacteraceae	Tratamiento0 - Tratamiento1	-0.9278484201321492	0.3534862032627622
2083	Desulfobulbus	Tratamiento0 - Tratamiento1	-1.3224276968224404	0.1860257710635321
2088	Desulforhopalus	Tratamiento0 - Tratamiento1	-1.1746834071853618	0.2401214001514349
209	Latescibacteria_genera_incertae_sedis	Tratamiento0 - Tratamiento1	1.851513675517298	0.06409568918218571
2090	Desulfurivibrio	Tratamiento0 - Tratamiento1	-1.5403251992605982	0.1234811043010764
2091	unclassified_Desulfobulbaceae	Tratamiento0 - Tratamiento1	-1.5403251972262244	0.12348110479671702
2092	Desulfohalobium	Tratamiento0 - Tratamiento1	-1.167869676148706	0.24285933750027863
2094	Desulfonatronovibrio	Tratamiento0 - Tratamiento1	0.2460367131689063	0.805653812827751
2098	unclassified_Desulfohalobiaceae	Tratamiento0 - Tratamiento1	-1.7384541743569217	0.08213081805553596
2099	Desulfomicrobium	Tratamiento0 - Tratamiento1	-1.174683406550466	0.2401214004055352
21	Bacteroidetes	Tratamiento0 - Tratamiento1	-1.4051874531758004	0.159965544095387
210	Marinimicrobia_genera_incertae_sedis	Tratamiento0 - Tratamiento1	-0.7910105131632402	0.4289378565980189
2101	Bilophila	Tratamiento0 - Tratamiento1	-2.5258826736942686	0.011540801610122994
2104	Desulfovibrio	Tratamiento0 - Tratamiento1	-1.4326897263850933	0.15194652677698925
2105	Lawsonia	Tratamiento0 - Tratamiento1	-1.7745019509047444	0.07598015967961902
2106	unclassified_Desulfovibrionaceae	Tratamiento0 - Tratamiento1	-2.0153519247902114	0.04386778789136165
2109	Desulfuromonas	Tratamiento0 - Tratamiento1	-1.540325196487475	0.12348110497670076
211	Microgenomates_genera_incertae_sedis	Tratamiento0 - Tratamiento1	-0.08410850869452624	0.9329701596580322
2110	Desulfuromusa	Tratamiento0 - Tratamiento1	-1.174683406881632	0.24012140027299478
2115	Geobacter	Tratamiento0 - Tratamiento1	-2.4518088446897837	0.01421401490883426
2118	unclassified_Geobacteraceae	Tratamiento0 - Tratamiento1	0.2460367131689063	0.805653812827751
212	Nitrospinia	Tratamiento0 - Tratamiento1	0.24603671318482415	0.805653812815429
2122	unclassified_Cystobacterineae	Tratamiento0 - Tratamiento1	-1.1746834071154861	0.24012140017940078
2125	Nannocystaceae	Tratamiento0 - Tratamiento1	0.09948179336918767	0.920755742971842
2126	unclassified_Nannocystineae	Tratamiento0 - Tratamiento1	0.2744477906693226	0.7837405206866936
2127	Sandaracinus	Tratamiento0 - Tratamiento1	-0.20287072006775167	0.8392360803821735
213	Nitrospira	Tratamiento0 - Tratamiento1	-0.6066530567057132	0.5440811817357464
2130	Polyangiaceae	Tratamiento0 - Tratamiento1	-0.7059070740114733	0.48024592809030325
2134	Smithella	Tratamiento0 - Tratamiento1	0.19458573415620598	0.8457172720741739
2135	Syntrophus	Tratamiento0 - Tratamiento1	0.24603671358007503	0.8056538125094665
2143	Thermodesulforhabdus	Tratamiento0 - Tratamiento1	-1.0741282078188836	0.28276522354563366
2146	Arcobacter	Tratamiento0 - Tratamiento1	-1.9235207111265564	0.054414687997988376
215	Parcubacteria_genera_incertae_sedis	Tratamiento0 - Tratamiento1	-2.117649009471021	0.034204804254425396
2152	Sulfuricurvum	Tratamiento0 - Tratamiento1	-1.0741282086423993	0.2827652231765898
2153	Sulfurimonas	Tratamiento0 - Tratamiento1	1.6538671681613006	0.09815450481199069
2154	Sulfurovum	Tratamiento0 - Tratamiento1	-0.7915989929424884	0.428594534316546
216	Poribacteria_genera_incertae_sedis	Tratamiento0 - Tratamiento1	0.38557815260505335	0.6998091160568791
217	SR1_genera_incertae_sedis	Tratamiento0 - Tratamiento1	-0.060030034727143425	0.9521317135651105
2172	Citrobacter	Tratamiento0 - Tratamiento1	-1.4155543573330651	0.1569060227799548
2174	Cronobacter	Tratamiento0 - Tratamiento1	-1.1746834065615313	0.2401214004011066
2177	Enterobacter	Tratamiento0 - Tratamiento1	-2.014215319759691	0.04398693195080825
2179	Escherichia/Shigella	Tratamiento0 - Tratamiento1	-1.1869189025486153	0.23525961052206498
218	WPS-1_genera_incertae_sedis	Tratamiento0 - Tratamiento1	0.24603671313323683	0.8056538128553625
2184	Klebsiella	Tratamiento0 - Tratamiento1	-2.532365341744617	0.01132958769950898
2186	Kosakonia	Tratamiento0 - Tratamiento1	-1.0741282074623402	0.2827652237054123
2187	Leclercia	Tratamiento0 - Tratamiento1	0.24603671244925893	0.8056538133848277
219	WPS-2_genera_incertae_sedis	Tratamiento0 - Tratamiento1	-1.4155543563761501	0.1569060230603012
2191	Mangrovibacter	Tratamiento0 - Tratamiento1	-1.174683406881632	0.24012140027299478
2195	Pantoea	Tratamiento0 - Tratamiento1	-1.6227156987934177	0.10465019388379401
22	Caldiserica	Tratamiento0 - Tratamiento1	-1.1746834103236183	0.2401213988954306
2202	Proteus	Tratamiento0 - Tratamiento1	0.246036712370507	0.8056538134457893
